,TransactionID,CustomerID,Date,Amount,Category,PaymentMethod
176,7f59829d-f5a0-4c93-aa6b-9b20d671d6c7,639ce994-a0c6-4c3d-9e45-5514013dece6,2023-08-21,961.39,Electronics,Credit Card
177,b717db11-4787-4bda-b08f-1d8c8a2df77b,82d2785b-f15e-4089-8ded-58c234fb7193,2024-01-28,958.56,Clothing,Debit Card
178,3372680c-b52f-48a9-8366-355498bcca93,09dbb4f6-5785-42a3-85a5-01ef0d7217d9,2020-02-15,-288.09,Clothing,Debit Card
179,91f2a399-b774-49f6-b211-6992c54927c6,ed63832f-abb4-42b6-9cb4-c15f601c6241,2023-04-16,-693.04,Utilities,Credit Card
180,8fd34fef-bd38-4020-aa92-000e383a5cf5,700e2246-b654-4647-ad1e-bab5f0d8de01,2024-02-23,391.39,Entertainment,Cash
181,082e30f4-3201-4316-b4a6-4def031b0e4e,6e19a32f-736d-428c-b8d0-18b48d6fdfa1,2022-07-16,-109.74,Entertainment,Cash
182,beb7d1db-457c-4847-ab9a-d53810a477e7,5e604e7c-fa42-44cb-b6fe-c37b1ccda63c,2023-04-14,824.23,Groceries,Debit Card
183,b837c211-6d14-4ecb-a3b4-84370bef7717,de07193b-f86f-49b3-8e26-845e3fa49080,2022-07-25,-291.14,Utilities,Debit Card
184,3ffce6a1-bdae-4d17-aef7-5dbf45856f1d,0255be1c-dcd8-4f4a-b062-7458f46ce479,2023-01-21,773.33,Clothing,Bank Transfer
185,1ad0607d-f627-4264-a52c-c85b771155ae,c26b15df-0067-4465-81f4-1f79d87ece66,2020-01-01,-132.2,Restaurants,Debit Card
186,97f96b31-5ce7-4331-b4fd-c99ab58b260f,c3192b6d-4fb3-42e0-b609-041db60cc94e,2020-07-16,587.4,Groceries,Credit Card
187,451a5fab-fbf2-41df-bf6f-3638ed4e6cbb,9c9a8329-97af-4157-8a60-1a876117f999,2020-07-23,666.66,Electronics,Debit Card
188,54a48ef4-0c35-4cbc-b3e4-560cc564786e,da0596b7-5bfc-4bee-ac1b-00f39db011d0,2020-04-15,-158.18,Utilities,Credit Card
189,c79f69e7-c7d7-4ecb-a5ea-8e651c3a8d98,b299c9bd-7ab3-42bd-b9bc-1b9cb0fb86ed,2022-03-27,-187.53,Restaurants,Bank Transfer
190,9ea962e3-ca9d-4c5d-9446-f789f13ba13c,50bb1cf2-55b1-4375-85e4-ec7087acda33,2020-08-28,-288.84,Restaurants,Debit Card
191,669a7ccf-a650-41af-b301-5a9074b98c26,66912fe3-cf36-41aa-84a2-ccf4bd7591e2,2021-10-28,-836.32,Entertainment,Credit Card
192,28d81d7f-b634-4be4-862d-41b0ba284c60,b59715c1-2278-47de-bfb1-0388fa56b899,2021-04-15,-82.75,Utilities,Credit Card
193,97ac0b3a-e91f-48f8-87b9-6ac07b004a82,5ec2d534-61a3-44b5-b193-e5c07393d2a9,2023-11-29,882.51,Utilities,Credit Card
194,6c738dc7-28cc-41b5-9ece-8d35f8c875ee,a281fd10-67a9-4b08-b16e-a0bd33026863,2023-01-21,485.56,Restaurants,Bank Transfer
195,62bfa073-3dc3-4672-a6bb-1ec39da2554b,2ab9112c-f655-4865-b89c-4dc6843e3f35,2022-08-22,-200.68,Utilities,Cash
196,67ab9ae7-4969-4171-99b2-0315f14995f8,36edeaa4-8a64-41f0-a101-12adab3381a9,2021-08-16,503.15,Groceries,Credit Card
197,7f4192ac-9c81-4cec-9635-cee0f5131cb2,979d0974-8ab5-4189-afe6-e82cb1c4561a,2023-03-15,63.43,Utilities,Debit Card
198,0b58aad8-85a5-43a2-9e4c-fee847e81f9f,2b4a16a0-495b-4a92-bb09-dae5620e8d2b,2020-12-16,-217.9,Groceries,Cash
199,37edd766-3a59-4fe6-bff6-8f29771365d6,b08cb582-a721-490e-abb1-ab4ef8888848,2020-01-01,116.92,Utilities,Cash
200,0681cffb-87a6-41d9-a16d-4ec2dc5dee92,90eac7b5-6eab-4041-ac89-bcca5a4d5aac,2021-02-17,752.78,Electronics,Credit Card
201,5e8242ef-2d0a-43b7-993b-aeb8f498fa5d,976f8a1b-676e-483e-a09b-567c30763bd1,2022-08-06,-599.92,Entertainment,Cash
202,0da24681-fcd2-4105-8787-9039ae6bbbf6,6bf3371a-61c7-49a2-b3a0-b65d76c0f5e4,2020-04-27,391.61,Groceries,Bank Transfer
203,b8b3bf82-4a82-42cd-a8ac-30adaa8e4d1b,185060a8-1fd8-4be6-836f-a95e1f1db34a,2020-07-10,83.43,Entertainment,Debit Card
204,726e8c1b-9586-441e-aa67-9192aa355f07,2c39c138-234c-4124-a58d-cd43e0bcf519,2020-06-06,-60.51,Clothing,Bank Transfer
205,12110eca-129a-4e47-974c-9267bad1c768,bcf824ac-f845-442e-b0d5-ef4e33a652a5,2021-01-04,-969.03,Electronics,Debit Card
206,188bf938-6907-4603-861b-97ffb81ef8f0,c13b0a6b-70e7-43af-8f99-c1e82981acc9,2020-06-30,345.75,Utilities,Cash
207,a264c830-edbc-4762-816c-4421e3004845,762f9c79-b9ca-4d5a-aceb-e4f199bde5e5,2021-12-01,860.63,Entertainment,Bank Transfer
208,50dd35ce-d474-4a4b-b23a-c07708c57e8e,d61682ae-35d5-480d-af84-cb10bd563b97,2021-05-27,176.34,Entertainment,Credit Card
209,bde96ce9-479b-4351-b2fc-36bd41255382,de65e258-e5c5-4d9b-8ed2-cf49796e166f,2021-08-02,-755.36,Utilities,Credit Card
210,19782010-cd8e-423d-992c-c7a93ea68680,eae8c826-395b-4dd1-8f2c-c014dded9c09,2020-03-08,504.03,Restaurants,Credit Card
211,ae398e58-cd89-46a6-8fa2-1e27a0c552eb,6f22d63a-c32e-45d3-a4d0-8097b288aa01,2020-07-14,723.75,Electronics,Bank Transfer
212,79ba1bb8-2f28-4de7-b460-b0b4a583ffb0,63f03642-c3aa-4330-8f4a-93572a650038,2020-07-08,-981.44,Utilities,Bank Transfer
213,2e91db2c-d56d-437d-b3f4-8454705704f5,b947aa80-b523-4128-8c17-c2271486a971,2021-04-12,-993.7,Utilities,Debit Card
214,d1e1a406-1be5-42f1-944e-fa602f52d2f8,0999ce1e-5e86-43af-a274-2cf3871cb272,2023-04-08,-566.14,Entertainment,Cash
215,213c7a79-5d6b-4cb4-8ccb-614d7f21e88d,b152d567-82f9-4aed-9ea9-368047f6329d,2020-02-06,9.01,Utilities,Credit Card
216,0d00d44c-178e-4cd3-8337-0744eb52ca46,e3809152-5264-47c9-a9dc-90554bed6317,2023-11-21,-47.19,Utilities,Cash
217,1c4b5962-8d1b-4bf1-83f8-148172468980,f0a5e22a-bd4e-4f89-a0c9-925142ac1e4d,2021-11-17,-555.34,Restaurants,Credit Card
218,d662266d-2911-48dd-8304-8a0e50b2a560,068ceebc-34c9-4371-a6fb-36c4322f460d,2022-06-01,571.04,Clothing,Credit Card
219,0bfebe6d-c202-419a-8482-ee0c89957ba5,7411a9e7-2415-463f-b4fa-9bdfe74f41f0,2020-06-08,-625.82,Utilities,Cash
220,9fda2eaf-9201-4a64-b2bb-b1b2e6fc8019,f3d3e278-b01d-4468-b073-88c3c2887597,2020-03-13,-661.53,Groceries,Debit Card
221,e8740b8a-8727-47a4-ad29-df234acf95e9,2799a200-c774-4b1f-b605-0e449689e197,2020-01-26,8.04,Clothing,Debit Card
222,a411088f-f747-4296-b54f-e582b8ca5e9b,a07bb0fb-ffad-43c5-99ea-0942b6e2fd0c,2022-08-20,683.29,Groceries,Cash
223,0c009e4f-68f8-494c-8b0b-d6e9cecd4c2b,34915010-fe76-4243-99f0-f89270e0641e,2022-06-15,279.76,Clothing,Debit Card
224,7de9cc32-6c84-4a5e-84f4-dd4e643e200d,1bf042a3-ca1e-47c1-883a-43afdc2c0469,2020-08-01,262.75,Utilities,Credit Card
225,2af89df2-ac65-43b6-8cd1-b9cb5bd80a20,a4da982b-6895-49bd-8635-20ea96cbe39c,2022-08-25,-976.96,Clothing,Debit Card
226,dca4fed7-e397-44ec-bd74-59b74d65b25e,a8850edb-5064-4514-96d5-293e010fb895,2020-03-29,643.95,Utilities,Debit Card
227,7650b58b-189d-419e-aa4a-41f114da4a76,ff771d69-5cda-42d7-9087-13844de7806a,2023-07-04,-428.74,Clothing,Cash
228,bdc0f2c2-6ce4-4303-9b19-517847c8e9ae,99f39db7-ffc5-4d5b-938d-40230661efeb,2021-12-23,923.28,Utilities,Debit Card
229,77e0de70-9c28-48c0-ab83-68c9a457ab07,ee7b752b-82dc-41ea-b37b-28b32990827d,2020-08-17,67.98,Groceries,Credit Card
230,275aeed0-031c-43d3-a775-646ce1f79ed1,e4b7ea11-d99e-4bf9-ad84-7df31eb0fdde,2020-12-01,966.8,Entertainment,Debit Card
231,fa6feda5-da5d-4248-8afe-252cf82fa7bf,4d0734d5-b5b3-43ce-b7a3-d76ea2e8d686,2022-12-26,-718.28,Groceries,Credit Card
232,a203c1d7-da7c-4945-80c5-00d358a211fb,8df80eae-73c5-4cd0-8922-4de483bb5d9f,2020-07-24,-292.66,Groceries,Cash
233,e0da01a2-7c43-440a-a229-01dbbc6fb237,c3878d23-2667-4fce-a610-b5b1cefb9cea,2021-11-04,-377.44,Utilities,Bank Transfer
234,18486e5a-6359-4b92-99f8-eaea9f3d5e7e,a64e2852-a0ff-4f66-ba8e-952e28ce80b9,2024-04-05,89.38,Utilities,Bank Transfer
235,21c77947-c9a2-47ad-b6f8-bbb51f665c9d,7f57a4cf-dd8f-45ec-b6c4-777fef2363b7,2023-05-20,489.6,Clothing,Cash
236,fb89f81d-62c1-4fbb-9e37-7b73c81d888e,d790b361-a794-41d5-8556-37771b5554ea,2020-10-29,-724.59,Electronics,Cash
237,d99410c0-2680-4df0-9ca6-b537ef336e13,ae03a1db-65bc-4c1e-902d-b7de1bb2e68d,2022-07-08,108.65,Clothing,Debit Card
238,e17a6675-122f-4de0-a422-c9cad96f1019,af09d51c-2f40-476a-b8cc-155020fcaf5a,2021-12-03,-935.38,Electronics,Cash
239,8b23e432-a991-464b-b7b3-e5012999dcf8,56302cc8-7a12-4281-87b3-1c1a741c6eb9,2021-12-01,-968.2,Entertainment,Debit Card
240,42cbe6a7-e398-49db-a597-dfd91fbae54b,59b32dfc-91b9-4311-8121-0c186b75a3e6,2020-12-30,-852.41,Electronics,Credit Card
241,b7729851-f6f3-4003-ac25-a18ecb797351,d3892475-1c46-41e4-a82e-4bb3b12961e5,2020-09-14,890.65,Entertainment,Debit Card
242,76a65037-d29a-41f4-b683-81eb9f53fc4a,bf2cfd04-47a1-428f-a87d-fe5bd541b664,2021-07-19,-298.68,Groceries,Credit Card
243,085ad032-1156-4420-95bf-f71ece242bff,327fff54-fe9f-4bbd-ac15-d565a329f2f9,2021-11-10,395.7,Groceries,Bank Transfer
244,2a31d9e6-f87e-4eb2-a6a1-9743116fee15,7e175466-0e2c-4871-88dd-c3d9f52183b4,2020-04-14,-284.19,Groceries,Debit Card
245,06275762-d329-4209-aab4-d663c5b9ec59,d7843a1e-d413-44b7-bda7-d9e0d67f94e1,2024-04-06,-525.96,Entertainment,Debit Card
246,5f41dbba-8232-494b-9ebf-7a743afdf8ab,7472102f-3351-42b4-824c-4355baf2b371,2021-08-22,785.17,Clothing,Bank Transfer
247,13772c80-e286-4f10-b7c9-01bec4d70974,48d69bd6-b358-4d31-b5cf-42d3c3b4d923,2022-12-05,992.88,Entertainment,Cash
248,f46bd08b-0e33-4759-bd5c-7bf9d65c174f,9072e63d-9a36-4fbf-a4be-ef7fd96d8b98,2023-04-03,569.71,Restaurants,Cash
249,4c23bd9b-1aa9-4127-90be-0ad1f5dde4d5,224d1004-1486-435d-90f0-8eb2157498bf,2022-07-08,660.61,Utilities,Credit Card
250,9d22762f-fc16-4807-9d4e-7f3f1af424ba,e773d270-9d42-44fb-925a-148a58aa0e89,2021-04-19,-971.97,Clothing,Debit Card
251,64f88667-3cff-48e8-aba3-397cab5391b7,bcfc2802-7f2b-4e65-8b8b-89053a8c02e9,2023-05-07,435.67,Groceries,Credit Card
252,ae5329b5-11e2-42fb-bb87-eed76d5fa70a,c50e2ae2-1c6b-4543-89bc-a44aae22fda8,2022-02-10,-994.45,Entertainment,Cash
253,4527be09-dc28-4741-9c92-648a18657044,6e5af8e1-17b0-4384-8857-43041c3ab132,2021-11-16,-203.03,Electronics,Credit Card
254,b0a222ac-1483-4a11-9b0b-f3cec07d3616,6eca75b2-9750-47ca-8ab0-35c0ed6ebacd,2020-02-21,666.35,Groceries,Debit Card
255,6ed31cf6-5ce6-4291-8ec2-c29c45f7b4c3,8c3a55fc-a063-4fc8-b517-d8fbdc0cfd8b,2020-04-27,320.37,Restaurants,Credit Card
256,480e7d29-95bf-489a-bcb8-835e6c9fe096,da0e8ab0-bcb4-403c-bfd1-145a0787dc8f,2020-07-24,-778.79,Utilities,Credit Card
257,3e8481d2-9423-4a0d-9a36-53845d8bad22,023f2eb8-11a5-4be5-8895-871074c6b1e1,2021-01-11,398.75,Clothing,Credit Card
258,e24bd4a5-6467-4faa-a6ac-e26dc79b737d,78f1fdf6-8fa6-4bc3-b83a-5356a53848f6,2020-11-25,258.66,Electronics,Cash
259,260ef98b-7cf6-4d86-a368-16211698a37a,dba7c128-b86a-4c99-bc06-524086a2fa45,2024-03-17,365.56,Entertainment,Debit Card
260,e66e26bc-033f-4101-8a3c-44db2b798533,7a7bfe68-5087-4e51-a965-370c9deceae5,2022-01-31,867.8,Clothing,Bank Transfer
261,9450f2e4-b493-4bb9-ac41-f96b0ece0dda,37c19eee-dd80-4ded-be9a-9bd2b8935266,2021-05-27,-620.21,Groceries,Credit Card
262,db5259c0-9e34-4c6f-92bd-8b353b5a0e35,c9390b50-c80d-46c5-a493-8b51d368f8f5,2021-03-20,-195.85,Utilities,Credit Card
263,cbf821a5-06a8-48eb-b65c-bd960b4cbee0,fc16e0e6-c6fb-4f3a-ba9e-d8c3e3c09f72,2023-12-02,483.44,Clothing,Cash
264,58670fd6-e0c8-4f16-9452-4c507a29f2e9,7850458d-1ad1-4832-b38e-4bb31a25534e,2020-06-28,568.64,Utilities,Debit Card
265,06fd800b-5260-455d-9e3b-502aaf121ff6,ee14b02c-5854-4d5d-8e24-efd524054a40,2023-02-28,-813.13,Restaurants,Credit Card
266,2b718f7d-2c2a-4feb-aadf-c06673ebd5ac,477fcf2f-efdc-4791-8fef-93256a367dda,2021-09-05,768.54,Restaurants,Cash
267,9140e54c-e868-4616-ad63-7878c2a18519,cbef4c0b-38cc-4997-93df-26bb585993f9,2023-09-18,595.45,Utilities,Debit Card
268,41c728fd-ba6c-4b49-8403-1cd26f5bff46,959fbae5-b614-4677-8f65-28b9637e2762,2023-10-26,-87.31,Electronics,Credit Card
269,5e597b97-1469-4f2b-8de4-059e4984bab3,0d02d8e9-993f-48fc-af23-9ef64df35b07,2023-06-08,-267.15,Entertainment,Cash
270,2df82fcd-6c08-40ea-81f2-38dc0a71245a,64f3cd47-b479-4fa8-af76-75d3f9baf3ac,2023-07-21,-887.69,Entertainment,Bank Transfer
271,88b11d92-258e-4f19-9c56-3181c529c98a,599e7aa0-3acd-46ae-8cd9-29f070dead73,2023-05-22,-892.14,Utilities,Credit Card
272,0c3b38b7-12ab-4c41-a9d4-f8ec49025b79,a7718f5f-0203-4e13-aabb-2666236f8c2f,2023-04-09,-613.68,Clothing,Credit Card
273,7018fb45-0af3-4cd7-8a81-c1b7fc04fd9c,2453fed8-796a-47d5-9896-3fb3fc8eb4e2,2023-08-11,-506.95,Utilities,Cash
274,255140ed-eafa-4121-b00c-045b84c9213d,22dadcc9-1182-4ab5-8db2-ea52bcb19754,2022-07-05,-618.67,Restaurants,Bank Transfer
275,d9221061-5b22-4f62-b789-1286a193f464,a83d8218-7bcc-4f78-b8aa-814959b6213c,2023-10-07,-652.33,Restaurants,Bank Transfer
276,5a12c878-32bb-4ac3-a1d1-0d04af87bae5,9e52257c-e7d5-41d4-b538-5ae843b83bfc,2022-12-07,61.36,Utilities,Cash
277,56637043-eaaf-44f2-a07d-a62657ae6d70,5e92314a-1abf-47ee-af22-aeeb6d33d615,2022-03-11,-259.73,Entertainment,Cash
278,9c6fdffe-c23d-485f-8c83-1884a353f893,6f627918-a8e2-4a12-aeea-8a1d7bb69f17,2022-09-29,714.52,Restaurants,Cash
279,71b887a8-7775-4235-9d79-e5ff6e828b5a,df18a108-b530-4598-8c74-19c78e2474bd,2024-04-15,551.87,Electronics,Debit Card
280,6baea2bf-6966-420f-adb3-cefdf36dd42c,8efd8e17-18ab-468c-a305-4fc8b0adb5f2,2023-10-31,225.5,Restaurants,Debit Card
281,27850b17-14f5-483e-b1d0-a15589d5236a,71d55f60-42c8-4526-a5f4-98ed0d402e6b,2022-09-23,-560.23,Electronics,Credit Card
282,fd6a4ec5-d9c2-41f2-ac75-c3a5258de9e1,5ea94fc3-e10d-4d82-aee1-10e507d8d207,2023-02-07,-536.89,Groceries,Cash
283,4bbfea87-6d0e-4d68-9537-3ff0a02052f3,21e75c43-9a0c-46b2-8727-4e91b8b0e013,2022-07-16,-606.88,Groceries,Debit Card
284,923ec5b3-46ce-4db5-b2a6-69104156273f,6eda81f5-a195-4fee-96f2-d64f84ec9b1d,2022-04-02,-139.19,Groceries,Credit Card
285,f2e37bdf-be78-4421-be67-b63948e6eb81,22c33c81-37c9-421d-8776-3e911c382286,2022-08-05,992.1,Groceries,Credit Card
286,3d011ae9-4cb9-4f7b-ad70-af85944d1018,713b6cf1-46db-4f52-bcc2-4e6fad9ead72,2021-01-27,-110.34,Clothing,Cash
287,2a3042f6-b9d0-45a9-8d8a-afed452b6341,a264ab06-09dd-4cf8-ba3c-cfbea2bcdd50,2024-05-16,-852.81,Utilities,Credit Card
288,90f85bba-4d6e-4e6d-82d1-5ab50ac692ed,8005c122-c942-49df-ab55-0cb588d11fc2,2024-03-19,242.45,Electronics,Debit Card
289,b87e06f7-f7e2-4d9f-9095-7168b59b6c08,bf9706dc-59d2-4648-bd95-7842b5d480b0,2021-05-12,-567.57,Entertainment,Credit Card
290,03319ef9-50a1-4694-ba52-baa4a59d944b,263f8ade-33bc-403c-b9e4-9110e5e35542,2023-07-31,329.05,Clothing,Cash
291,e7b15e05-2cb2-4ae3-bb5b-03c4ce278b2a,f2d4aed9-b238-4c0a-9d93-4c48e98e041a,2020-09-28,110.22,Utilities,Bank Transfer
292,29c9bc00-2c4b-4083-a515-5a6a646b375c,8ec91f51-bdbc-4556-80a7-7f8fb3919ec9,2024-05-12,9.07,Restaurants,Cash
293,2488e310-5320-4668-8a97-90fdf069f2be,69327ae4-c823-4d50-a86e-bd3f73fcaa0c,2023-12-02,-280.89,Utilities,Bank Transfer
294,e3928cab-b5ae-45f5-a527-a7f1a680f2e3,bb70c370-9e02-41b9-a5c3-8347666bfff7,2023-07-05,-285.45,Groceries,Bank Transfer
295,4a3c633d-3ca5-4a1a-8298-f8216fbcdfde,f1655045-a1a7-4446-95d0-3530cf42c1d3,2020-08-12,113.45,Entertainment,Credit Card
296,57b6f32b-6ec4-4dd1-b171-9d86f70de972,31b49577-f2b0-4349-9d3a-e5e6879f618f,2020-01-15,-972.84,Electronics,Bank Transfer
297,85986621-f2eb-45e0-aabd-5b615c887702,8fd2b168-babd-4d12-8479-0405313753e2,2024-05-15,823.21,Clothing,Credit Card
298,f797963d-eeb4-44de-af80-3255b1cc9a1a,75610d68-a0c9-43da-b85f-c7d164c3bbd3,2022-12-17,928.38,Entertainment,Debit Card
299,f871570c-2971-41f1-b947-36e46e368a22,43056473-d4ec-4b5c-b9b9-b960d3d401e9,2023-05-02,-299.82,Restaurants,Debit Card
300,74cc2187-7f16-49af-95bc-579c859b0266,372c9bd7-54d4-4e73-9f5f-207e97450837,2023-07-31,662.88,Groceries,Debit Card
301,ee7d708a-6d3e-4c3e-9696-0d4de9c43b27,a91c7325-4cb7-4992-81fc-cbd389f5128b,2023-12-15,-79.92,Electronics,Cash
302,b0394bf4-a560-4de0-9bc2-34c8dae4e55c,81635d98-e3b4-4c7d-bc52-98b75f699f0b,2020-03-14,178.83,Restaurants,Credit Card
303,5368bd44-c13c-4c57-9935-06e3620209bf,e4d10509-9adb-4c4e-ada2-b2aee51b3380,2022-07-14,-310.92,Restaurants,Credit Card
304,f836da1e-5104-4444-acca-8a8cb67ca10b,b04d496d-66d2-45f3-bd40-dd8fc8c14922,2021-09-02,-234.1,Groceries,Bank Transfer
305,d01a2305-09e6-476c-85e0-1e2d1482cc53,786af999-e2a2-459a-a823-32b32d05082d,2023-12-19,845.61,Groceries,Bank Transfer
306,633dcc0c-40f3-4cf3-8e01-dd7be0f45d18,1ced019c-4960-441c-b66c-6c9f410ef344,2024-01-14,-527.8,Utilities,Debit Card
307,d0dfa7d6-a115-4ea7-a830-b1fea30895d9,dfd6d37a-b1bf-47ea-8f07-1a52f3da666b,2023-01-27,-913.27,Electronics,Credit Card
308,529ce75a-728c-40f1-843b-0147a2acc952,bce6adb6-02df-45cb-81ae-b91225358356,2023-07-28,-173.18,Groceries,Cash
309,0f1b5f36-a9e1-405e-8242-7b139c792266,b917c64f-6290-4147-bd14-3630eaf593b7,2023-07-07,-692.66,Utilities,Bank Transfer
310,7d261186-4e36-4a2a-b6c0-62a0a1176f32,fb5da2f9-8fd1-4ef2-afa5-87e30906111a,2023-05-14,187.53,Clothing,Bank Transfer
311,90b17c81-d13d-4cf8-a81d-3aa72cbccc5f,e3c18854-3bc4-4331-a2d2-e051ee01fdfa,2020-10-30,396.01,Groceries,Bank Transfer
312,8190dc01-1b58-4fe5-a259-a43cbda0d616,9736a752-4c14-4652-a15a-9b69209eec2f,2021-01-12,968.61,Clothing,Bank Transfer
313,e0dc3b02-e9d9-4b0a-87de-1e50ec4b7154,5a3a0eb2-ec3f-4c26-9d37-a66cce8c67f7,2020-03-05,987.75,Electronics,Cash
314,a92ad70b-cdf1-415f-b8e6-c7736f5d64d7,471f087f-4b37-4209-a602-4a5e9d7c19d0,2020-12-31,469.73,Utilities,Cash
315,96632078-f827-451c-8d08-6541980129d7,4fc80e87-96a6-4cdf-b607-a2eb379338b6,2020-03-11,788.48,Groceries,Bank Transfer
316,1a7feadc-9382-4230-9cb0-4d227e505a77,3cb8ab97-93d5-4465-bf80-c821c8220f8b,2020-02-06,-933.91,Utilities,Bank Transfer
317,6dd9f5b5-1ceb-46d8-87ac-52b397d23375,74694018-2100-4611-b692-b7bc8fa5c719,2022-10-18,721.24,Electronics,Cash
318,0456da74-7377-4a7f-bfaf-dc6406bfe166,603deea5-1eb2-4ee7-bf3c-f1c6c6f6b70e,2023-11-19,-218.24,Groceries,Bank Transfer
319,ef8791ac-1348-4e29-a4c0-07b6e654ca1c,002c3b82-ea47-47ee-9e8d-6c87d0d268e3,2024-01-15,-447.32,Electronics,Credit Card
320,4bc828ef-c6bc-454a-acad-b47053c62988,03147f16-ee77-4348-bf4a-4a4f178cf7ad,2023-01-10,100.09,Groceries,Debit Card
321,79972f3e-603c-49c0-af7e-7833fc774e0f,c6181c3d-faf7-4c88-b70c-bed64e5416f2,2023-09-01,-85.44,Utilities,Credit Card
322,a1639cd7-b876-49b5-953d-0f064bb2bbc8,7ca2ecff-d4e6-4ea8-8dee-05f95fa10a4b,2021-04-25,619.17,Restaurants,Debit Card
323,63764f0f-5cc8-4d8c-9b9f-33c4fac82ea0,d89122b6-9c9a-49fd-ba6f-0cc83752d3ea,2023-07-05,528.26,Utilities,Debit Card
324,f0c4bcc4-02b9-49d5-b4f2-088ba6d4b287,1776c5b7-bd7f-4d48-94b6-c692aea8f409,2024-01-09,-56.55,Entertainment,Cash
325,ce4cc0d4-d87c-4137-8ae7-8924d8db78b7,aca94c4e-3f1e-48a8-b7c0-d95541c8ee3d,2022-05-08,786.45,Electronics,Debit Card
326,1a9166fb-20d4-4007-82d8-97a8e41e987b,cb64c275-6263-4ddc-958c-78e887dd1568,2021-05-31,959.83,Entertainment,Credit Card
327,b58d0f14-7f77-4855-9d9a-ebb172f82afc,84f4865c-82a6-4c22-bfb3-ab3e3a8fc3c4,2023-09-26,-766.27,Utilities,Bank Transfer
328,a505ad4c-e35a-4f6a-87d2-a250423019b9,e6243f61-9f74-403c-89d4-616308b4d6e6,2020-06-04,-732.48,Clothing,Cash
329,428e8788-b85c-4594-a1a2-323795e35f33,62fe5443-0828-46e9-81d5-4353cb02a324,2020-06-10,409.73,Electronics,Credit Card
330,57814640-fef2-494f-ba95-946c4cd87c8a,dcb97996-f129-40d1-9d6d-b2e8cabc70cd,2022-02-16,218.51,Electronics,Debit Card
331,56774d55-9f17-4db5-8880-dc2ae5980561,91eb55f4-80fd-459a-879f-aeba849a34b6,2020-06-04,219.07,Utilities,Credit Card
332,7cbeeb38-28c8-4a5e-abbc-0106a56822d6,ec81e0eb-f57f-44af-bea3-be999f10041e,2021-09-19,247.8,Clothing,Bank Transfer
333,c1c2aacb-a833-484c-aa98-d59d70214e2d,52d33013-1f34-4117-9201-b510c5725f2d,2022-02-16,-83.49,Clothing,Bank Transfer
334,4b2ba751-73c6-4489-9d50-e75d5a14dfcb,7a47418b-02d0-4e2a-b576-da951d2f9073,2021-06-28,456.64,Utilities,Debit Card
335,5e84c43c-b003-4d59-b408-cd20d42489e5,15627bb4-d619-4f29-abd6-f174a0736e25,2022-04-22,-725.0,Clothing,Bank Transfer
336,d7b85ddd-65a0-4324-880a-32e459244487,f418d846-da5f-4b8b-89bc-581a63d65ff6,2023-01-20,869.2,Clothing,Cash
337,6fd9ae80-c385-400d-8a64-5f746f67e0e6,af1a9a6e-0a02-46ab-810e-ae1a56a754db,2022-05-04,-279.68,Electronics,Credit Card
338,37c480ab-a837-448f-b7a3-27a2e2d57232,d6ae9d6c-d31b-4b62-9dc7-1c669a32fc75,2020-10-01,251.54,Groceries,Cash
339,dcca1981-1ae2-4165-bd24-94b52c17ead1,ba2ea17e-c12d-4dea-95e9-af69daf8b2db,2020-12-16,-629.41,Entertainment,Cash
340,890a616e-d709-4400-9ad1-301f05117c74,20e92ee9-7721-4aa5-9b7f-ee016c231903,2022-05-18,8.93,Clothing,Debit Card
341,9d562a4f-50ac-4d9d-8b51-1e557c9f3452,d8cd0c4a-6e3d-4e87-b237-7b9322474933,2021-04-28,-262.54,Utilities,Bank Transfer
342,dc90c45d-6820-492f-8c93-0d7bd4c75d2d,49de31f4-7c69-421b-85ae-a5afc20a5025,2022-12-30,700.81,Restaurants,Cash
343,c777a80e-ebf3-447b-91a1-d600f562cfe6,83f62b0a-7c59-435c-98c8-eba85f16cc02,2023-12-22,507.51,Clothing,Cash
344,95bc2683-8c21-45f2-8354-1ff5941d839a,103524f6-33d0-49fc-80c5-07df0add4b62,2021-08-24,-700.42,Restaurants,Debit Card
345,eb6a7d1c-77dd-4eff-b7c4-e248945b2235,8bc606f7-7a7d-4530-b705-1607b2f77670,2021-11-19,467.04,Electronics,Bank Transfer
346,f280a90c-1e8a-4e79-b265-9e7783512c7e,a61b13f8-15c0-48b7-bac9-d113da27e3fa,2021-02-02,514.81,Utilities,Bank Transfer
347,f04085e3-dc1d-4085-af35-e5cd67bd7d8d,e4eb291d-76af-43db-9194-7555ea249a07,2021-12-21,443.91,Clothing,Bank Transfer
348,faeb517a-b3b6-48e7-b1ea-d41b17818490,c2a78a19-aa85-4fbf-8709-b4320c45e714,2021-01-15,891.2,Utilities,Bank Transfer
349,7e67c80a-15ba-4dde-b97b-7b7bed4c9d02,0f9362f6-bb10-49c0-b30c-a3e5ea833395,2022-12-06,264.63,Electronics,Credit Card
350,5f265d70-b073-4345-bec7-c9cd89705822,c39b9f29-87c5-45dc-ae1d-3cde70c9f52a,2022-05-21,-953.38,Groceries,Credit Card
351,3f380e3c-a19d-4824-aec6-819aadb48655,3feda4f2-40df-4b87-ba9b-460f141afbe6,2021-12-19,25.02,Restaurants,Debit Card
