order_id,customer_id,product_id,quantity,order_date
44b92251-3ff8-4116-9b46-87ec94ab9671,84f545d9-ac0f-4e50-8997-fa7efd27bfaf,f6f9de3d-25bc-42fc-9b95-77d1e1ec3a70,1,2024-05-01
19d137f4-4cf7-41b4-9b07-f66f49f5c6e9,d8a14826-1483-42a7-8f35-60a417cc57ec,36308f4b-1839-493f-8b2e-81827405379a,1,2024-02-29
bfd4ca6a-4589-4e7e-9d27-ea8db04716be,844fb3eb-8683-4afd-b3aa-0003151333f6,01261ddd-8c57-48eb-b783-652506f2b90e,5,2024-02-14
5d195653-38ef-4af6-a69a-fd04605c156c,6d0ca1bd-1e88-4c94-8a45-af001f54ce67,1627d399-29d9-4373-8c07-767043cc9454,3,2024-04-29
9f60f43d-7b97-40f9-9e07-a3674af941c0,8fdc6f55-1c24-4199-8ca5-d4494fea8b39,7bf6ed40-6fe7-4dd6-b7d1-6392e533db6c,8,2024-02-02
d8717ce9-722e-4fe4-aa5a-adc8c237d49a,9694f38c-993c-40d4-b0d2-6fd46f8ee72c,09be3030-34c8-41b6-bc2d-4ed14650d6e7,8,2024-03-12
b5d993f5-0135-4bd7-b2c1-f0f24453ef0f,b0a5cefb-cdc8-4dc9-9cfb-403ac662f547,6288442b-22cd-4927-babf-91bd3575e900,5,2024-03-21
73f67102-b59d-4f7b-9ca2-b69701ef08a7,2db3f803-93c3-4db3-9d0c-3e8d3a57ef32,14d01422-bf79-4c87-b18e-cfcaf215743c,1,2024-03-11
5847deb4-4ad5-4d94-911e-475b91f3292e,c3937ad9-6728-4cf1-851f-3eff1d55f4f9,4ddc1b78-50e9-4630-a019-92ccd0854a6b,6,2024-05-13
ff604ed8-89c1-4dd4-893a-812bc6d11b79,3928732e-01c8-48c5-976b-00d054ee9c7c,cd7f290f-ea26-407c-90f0-c8152b2c6946,7,2024-01-24
72cc1c48-220d-4e0e-a4bb-a2a9be398190,0bb929b2-fe38-4dfb-87e3-722ec79c0ebf,4fbf65c5-c05e-4928-84f0-cfba81e4bfbd,2,2024-02-01
f0e00190-828c-42c1-9674-0c61c04dd804,a4c3e32a-5c7d-41a8-9db8-d7372e2dcf36,7bf6ed40-6fe7-4dd6-b7d1-6392e533db6c,5,2024-05-19
044f60c8-d25e-4590-bacc-e5fd6cdd8ed1,ae4bfb23-0735-4093-8411-25ba06d1f387,df3a5d30-042a-4a86-a6d5-69a13261b882,1,2024-01-01
3407c633-ed09-4079-9b95-217cd3e25b12,49a77137-b39c-41b0-ae94-704790b2b18f,4bd47818-04ba-4d0a-b2cd-90daa0b6dea1,1,2024-01-13
1f93497b-5af4-429d-b267-85aef3019f02,abb19ec0-ff85-479c-b727-9d3344cf369e,a89c34ad-7c3d-4f74-a659-e2edadb00e88,9,2024-04-06
80b9463e-9445-41e7-913e-6f09b258dedd,2e64a511-ac7e-4042-ab66-40c3511875fa,8585f32a-d2db-4f57-b652-9f8f054f0727,2,2024-05-20
594f7f44-9ded-4916-b69d-f044c8c70d67,62bd6eca-c815-49b5-85d5-003d8a8c135b,dadf5a80-a817-429d-a5cb-e1262fb5e0f0,6,2024-04-07
6d269f16-ea4d-4eb2-867b-e42e9d8a483c,f6ac3e67-6112-446f-9fa9-a034b34af7d5,36308f4b-1839-493f-8b2e-81827405379a,2,2024-02-10
f6798ab6-92f0-46bb-9160-ba7c9f2749e2,c6ba43f1-6bb9-4a30-b2ab-1a2945ed1563,5fda8a78-c639-429c-a55f-2fb33ae579fd,7,2024-03-21
864becfb-a002-4f32-b636-7c18c20369e6,f272fab7-07e1-4e53-ad95-29cb66398535,14d01422-bf79-4c87-b18e-cfcaf215743c,5,2024-03-24
2496d1fa-0509-4161-a37f-766ee850971f,2ff0a7ed-7d90-44af-b46c-1eb7dc60904e,f6f9de3d-25bc-42fc-9b95-77d1e1ec3a70,4,2024-05-09
18cb6462-343e-468a-b357-213487d69de4,3c2caf15-0328-467f-8e5d-0389f15555f2,09be3030-34c8-41b6-bc2d-4ed14650d6e7,9,2024-04-15
4f6b8eba-26a2-43dd-b4d4-4e321a567ff5,23ca222d-1098-47ba-9e04-a2b6f91e6de1,3ac7e8d4-597a-4ac8-883c-6696cde69a9e,9,2024-01-27
28a32aca-c40c-404a-a373-7291c85ab35b,2a528298-5d0a-486c-b1c9-ec1547b24acc,4d9464f8-a02d-492b-a4f5-94ea9fa167d4,9,2024-06-01
506e0f8f-42be-431f-84b6-58e32935e137,305fd7f7-2f34-468d-b1f8-9e4fde6f78c1,4954d9dd-14b3-47aa-acf7-09d6b81c4a4f,5,2024-01-16
a050bba0-f8c1-4404-8bdc-564ef6048be0,3280e0a0-9135-4274-aca0-ab3a893d1e8d,1627d399-29d9-4373-8c07-767043cc9454,5,2024-01-04
cc78e519-1a58-43a2-b634-8cf9fe263f11,c1760c32-879c-4161-873f-4b8df6ce1308,6288442b-22cd-4927-babf-91bd3575e900,8,2024-04-25
ed57ac5a-1398-4373-95b7-a576aea1a907,1932e04b-bbe0-41e5-b950-cad755a69e75,a89c34ad-7c3d-4f74-a659-e2edadb00e88,9,2024-01-01
bc970d46-635a-4cc9-bc0a-91be4c065d9f,c24e01ce-bb01-479f-bcbd-87ed8578d6d8,20b19b69-4a81-435f-8e4e-de3e7473b6a1,8,2024-03-28
f0c0296c-c26e-4ade-8e16-c59537b832e0,6976c467-af1d-460d-9f18-aed70d8d3380,4954d9dd-14b3-47aa-acf7-09d6b81c4a4f,10,2024-04-12
53d23c4c-803a-4f59-b299-93c6a092d85e,a21d3fd9-2790-4c97-b454-358df8bb8ede,9f0fd9c0-c198-4f65-90e7-4080d48047e5,9,2024-05-09
a27421fd-ad47-4f94-ad53-bee30b581bb2,3e996d2f-893f-46e6-95a9-6314f3c5fce9,4ddc1b78-50e9-4630-a019-92ccd0854a6b,10,2024-05-11
7735bdee-5c6c-4f4e-a65a-778176af5874,fbe05d55-b377-4c2e-b59c-ab1dfb6beb82,1ff0a291-6b47-441c-a1c7-d3a7a60b16f8,5,2024-02-11
5a95df6d-6485-42f5-8e5a-2e5162b84b1d,6600fec4-9cdd-4229-a760-4041904eb808,9753711e-3b72-425f-ae7f-5e7ea5d7b75c,10,2024-03-08
72ed6946-d83e-4634-b995-b48a5cce6bac,b57c411d-9ac1-4055-baab-d5937c648b13,9f0fd9c0-c198-4f65-90e7-4080d48047e5,1,2024-02-12
52f87b39-bfd6-4684-a4fc-f769ba73f9bf,abb19ec0-ff85-479c-b727-9d3344cf369e,9f0fd9c0-c198-4f65-90e7-4080d48047e5,3,2024-02-05
cb4332bb-6f97-4a0e-b9be-ce642ff4331d,8cb86310-2e5f-4dde-bb10-6cf6dcac53a6,ecb2b9e5-95ee-4c13-9b96-68ec30340348,4,2024-06-09
e6e10c4b-557f-4830-9d0f-1ed6d85a83e4,5eb35eba-2b56-47dc-b3e3-8a1445d5ea3b,1577caef-0667-4271-a623-c4acb1846637,3,2024-03-01
aeac0b16-ee2c-4253-8077-c4316667f264,9a654b62-6a82-4f9d-afe2-9d1f30df4d09,1577caef-0667-4271-a623-c4acb1846637,6,2024-02-02
11bc932f-bc5a-4854-926f-febac63e6eaf,53b7b655-cbd2-4edb-9c17-d3a43fedfa40,3af917f5-5779-4fbc-8d57-37b66c91d645,1,2024-01-04
0c43bb0b-d719-4eda-9335-c4dc8ed3e474,82e71d05-c25a-4a48-b45f-89c0461f0e0e,9f0fd9c0-c198-4f65-90e7-4080d48047e5,8,2024-01-21
5bfa971a-5204-4872-87f5-d1bd9fe58990,f0c5fb24-626c-41d7-bc79-3188d6aa5d5b,6288442b-22cd-4927-babf-91bd3575e900,6,2024-04-02
3c1c0634-f4f8-4876-aabf-a18ea5ebe35a,8ee93569-b81a-4a3c-8623-fc787a964e63,65bfc710-e374-455b-a7c7-a6d93ca7fb9a,1,2024-05-17
2a71ffb9-70b8-43b2-8d73-f4c0f1d41d95,7bde7f69-2e60-4ffa-85a2-b143acbe8974,27e209fe-e1b2-4b1d-b862-ddf5cd1594d8,4,2024-04-15
f5c8932c-4910-4fb2-a8c4-59c53bba4a9c,37b3d4a1-b7c0-42ad-b841-a916e235d4b6,dadf5a80-a817-429d-a5cb-e1262fb5e0f0,9,2024-03-23
75cd1b38-1b37-4c25-875a-86b24436acfd,81745a94-e080-42f0-9df4-b33268ccdd3a,4bd47818-04ba-4d0a-b2cd-90daa0b6dea1,7,2024-05-08
133e69a5-2fff-4618-aff6-51cc892d2059,afd9ebc7-ec4d-443c-894f-44c8ba82b378,3f06090f-a546-4d3b-aae6-611edca09d0e,9,2024-02-20
be233b5a-2210-4cdd-9f1b-fedb172ffc97,0def9ae0-d7d5-4173-a662-92b9e25d1857,9f0fd9c0-c198-4f65-90e7-4080d48047e5,1,2024-04-16
8a2bf39d-eafb-4041-b4c4-f2f23b78f631,cf023051-47ed-41d9-8960-d99e8ec499e1,09be3030-34c8-41b6-bc2d-4ed14650d6e7,1,2024-05-18
0e88c61b-97d9-4445-bf33-88fa98ab75e7,6452be86-8173-46b9-8eaf-0f362ba3630b,4fbf65c5-c05e-4928-84f0-cfba81e4bfbd,8,2024-02-19
71b53970-197f-42c7-ab10-499674ff4b96,1c60938c-784f-4825-8542-ab1d77fb2683,16b903c6-6a74-43ff-83d0-b1bebd71be1d,4,2024-02-05
c973df71-231c-4b42-96bd-1c3c9d512bdb,4a531235-30f6-4c11-a81c-741237d0b304,1577caef-0667-4271-a623-c4acb1846637,3,2024-02-26
3ee3502e-1a66-4ef9-bf56-e171bf1dcf38,3b73caa5-efd8-4d90-9cf6-4b350cd1ee56,8e819f65-f24c-4749-81d0-ae40a8d21ef7,7,2024-04-02
b56894e3-f37e-4938-9fee-d831f5bd5ee8,b575a6c5-6e07-4e20-801e-1f790663847a,14d01422-bf79-4c87-b18e-cfcaf215743c,5,2024-03-22
aa170cc3-af7a-48f3-8fe9-a6433bd40c8a,8ac1acad-9029-4097-baf6-a5ed9250e260,cd7f290f-ea26-407c-90f0-c8152b2c6946,1,2024-04-25
1bb890c9-b61d-4cde-b29a-b9ff118e0746,430d7b3a-f3c3-4d33-a09b-fbc10e4106b0,3f06090f-a546-4d3b-aae6-611edca09d0e,4,2024-05-14
949d090f-46ee-4b7b-96e6-f175173e06b5,c00a32ac-6ee6-4899-b1ab-eb80e62704ce,5fda8a78-c639-429c-a55f-2fb33ae579fd,4,2024-01-13
c856c567-d68e-41e1-93f5-6521b7ac86a0,85e05a16-2818-4461-a8cb-93be558b8b1b,4ddc1b78-50e9-4630-a019-92ccd0854a6b,3,2024-06-16
d271051e-409e-487b-a2f9-09b920d5b650,a98a66d5-d4f0-41db-9347-70a26f04a46b,ddf80d59-e6bd-4711-80e0-6b7a7584014c,6,2024-05-28
94bbaac9-bd93-4403-8556-b19e4e52cf45,e34ac6e8-e5af-4f36-a742-a385235804da,ddf80d59-e6bd-4711-80e0-6b7a7584014c,9,2024-04-11
1e7b3358-2567-4c0f-8fb1-597bf86e334e,6d2f6c9e-cb7b-4bfe-a63b-dec5b95208f8,a89c34ad-7c3d-4f74-a659-e2edadb00e88,7,2024-02-03
fd592e88-0e11-4971-bc9b-dbffefdf2e64,09f62bac-52d3-43a7-8766-bc1f84a4ce82,3af917f5-5779-4fbc-8d57-37b66c91d645,3,2024-03-29
04c92381-3bab-4902-bed8-6caceec1d814,6d9b08f7-be9a-4a3d-a0c6-a04b5398fac4,4954d9dd-14b3-47aa-acf7-09d6b81c4a4f,10,2024-02-22
2567ec55-ef01-4725-a11d-306cc68bc591,29243780-31d3-45ad-bf23-47a6e63618db,510f5e8b-c8e7-45fa-812f-34c073201ebe,1,2024-04-14
ef4324c3-f452-4d77-b7cd-81fac2a4b6fc,58ee3a55-5b90-4cf9-aaa5-3d7976379168,401b90af-3cf5-4782-9d4b-150d6dc0d4d4,3,2024-02-19
d6f8de45-fe93-4b3c-b550-e291f506bfec,92e47365-dfdf-440d-85f3-5678524539df,1627d399-29d9-4373-8c07-767043cc9454,9,2024-04-22
f9621973-0068-4f6b-aa47-295b36dbd2bb,d8b8467a-33a4-44e1-91dc-bc5e9f1e9ccf,65bfc710-e374-455b-a7c7-a6d93ca7fb9a,3,2024-01-19
bff8a708-5d26-4488-8a17-fb7fe36ffa92,3da3ff4d-672a-4c05-bc37-b4f457c766a1,6eadf0c9-0976-4bdb-8fb7-8b0f9c9acb60,6,2024-01-05
d76ecf3b-89ac-425c-ac12-c7cf7d6041e0,aa376793-560a-4afc-a8f4-5589b7e4c94d,4fbf65c5-c05e-4928-84f0-cfba81e4bfbd,5,2024-05-21
8da3b7f5-bbd2-4887-a8e7-7669260b53d9,585c9d60-721a-4c1d-a698-3d5e1e7c9841,16b903c6-6a74-43ff-83d0-b1bebd71be1d,10,2024-03-20
b79e588d-085f-42fc-9cbd-d3a83a3e84e0,d9ae0477-e6cf-4cb7-bf4f-95934402d844,1d0dceec-3171-49be-a2e5-594d38e5560b,3,2024-05-16
e524d562-ec03-40cd-ba43-d61ba14f3c58,66577ab7-abba-4eff-a816-5ec26adb453a,9753711e-3b72-425f-ae7f-5e7ea5d7b75c,4,2024-06-03
fc140f7b-1865-471f-8cd8-5a7a1c777a6b,21933a4c-0981-4b55-bfb9-d99d64d1624b,20b19b69-4a81-435f-8e4e-de3e7473b6a1,6,2024-01-29
8d64fd33-9e8e-4e69-a0db-d8ca9eadede7,774245f9-0dfd-4c43-81e2-5e2934ada053,3af917f5-5779-4fbc-8d57-37b66c91d645,8,2024-06-13
964834bb-f8d4-424b-9e1a-2b695b9918d4,38fcc576-c74a-4e61-b827-8a4359459958,4954d9dd-14b3-47aa-acf7-09d6b81c4a4f,7,2024-03-07
25761bfd-982b-44b6-ad09-bd8f8dbb42b9,0c7be01e-9156-4781-9b1a-59cf4f788bb8,14d01422-bf79-4c87-b18e-cfcaf215743c,8,2024-05-27
5085e91e-3990-49e4-91ba-ca18ab91b550,0064cc1e-8d5d-414d-9c27-221bcf5d91f9,cfd85404-e2e3-4110-b274-878bb44bc441,7,2024-05-13
a5d8221c-2135-4209-8132-745b919a4844,cfb45cc2-4092-4524-910b-baed33e6f9c2,36308f4b-1839-493f-8b2e-81827405379a,7,2024-06-14
aeee2cc6-3304-4c32-b2ef-46fac28b8c0e,6e19cdcf-9cb7-480d-9c0a-847cc943cf77,510f5e8b-c8e7-45fa-812f-34c073201ebe,6,2024-01-29
79d96e6b-9e5d-45b5-a243-f11458616194,83a991f4-8456-4c0b-91ba-93160067ae91,7bf6ed40-6fe7-4dd6-b7d1-6392e533db6c,7,2024-02-20
27b627d7-e950-4b58-9e1b-096449619963,c13fe60e-dd2d-4c08-bec4-66c5ba867ee5,8e819f65-f24c-4749-81d0-ae40a8d21ef7,10,2024-04-22
cbfab322-9653-45eb-8d6a-d5871d6641f7,93d49763-2b3e-43ca-b40b-94fd0da4b764,16b903c6-6a74-43ff-83d0-b1bebd71be1d,4,2024-01-28
fcb28739-3307-4e52-8eff-e05b4c9a128c,168da2f2-741b-4a37-84de-519ef6914126,5fda8a78-c639-429c-a55f-2fb33ae579fd,7,2024-05-16
d86eb57d-5027-4b16-9c8b-ad01b4089d61,9e8ab36d-b29e-46bc-b56d-442d8c0b43eb,3dcbf357-c1d7-4dbe-aaf6-0ee8bca4597c,9,2024-04-07
f7234044-7803-40eb-86bb-ba784b3657f2,7bde7f69-2e60-4ffa-85a2-b143acbe8974,342c31c7-0e87-49bb-bbdf-af9b0ced36c5,6,2024-01-10
619b7dbc-d873-440e-94a0-9e3d4ca5daf3,73aabe23-4bb4-49fb-a92a-0178bc48dadc,534c88f1-e4ae-4d1e-936e-8195be705d0e,7,2024-05-26
c9a9887d-30b1-450c-a1f9-bc2e619a02e3,3df2879c-a3bd-4b32-8275-37f413685d18,14d01422-bf79-4c87-b18e-cfcaf215743c,4,2024-01-24
bf9de949-a2e0-4a6d-8e63-d2fd2815e23a,875d89c1-e3cf-40a0-ae77-a2b5927d887e,6eadf0c9-0976-4bdb-8fb7-8b0f9c9acb60,10,2024-04-18
78bc956b-2fe3-407c-825a-87f3d3c1baf3,89c72a40-1c61-474c-82a4-7b130712a4ce,3dcbf357-c1d7-4dbe-aaf6-0ee8bca4597c,10,2024-06-21
e0f1ea78-1171-44e4-ad4d-dda7da2364c0,471b1d7f-a089-4413-af55-c418ad3fd172,1577caef-0667-4271-a623-c4acb1846637,10,2024-03-09
0f091049-2d2a-4a2c-878e-8dc1b33df60d,c5e316f0-c8d5-48ab-800f-ee74d60ba625,4fbf65c5-c05e-4928-84f0-cfba81e4bfbd,10,2024-06-09
88da559e-c1cd-4b12-a691-b7fbad79dfd6,cad259ad-e995-4178-9ea8-b91181132810,3f06090f-a546-4d3b-aae6-611edca09d0e,9,2024-01-14
e3c08118-d15d-4dcb-adb5-e55aebf2e273,baa361bc-97bd-48ee-9648-6cb3cb3ef2d0,df3a5d30-042a-4a86-a6d5-69a13261b882,5,2024-03-31
f3e89d1f-ed65-4336-9490-ff686dc355bb,2f59dbef-7eda-4e2e-8e28-75fa5d39286d,4fbf65c5-c05e-4928-84f0-cfba81e4bfbd,9,2024-03-01
217953ce-0769-4be4-a603-ff15dc022b20,4c7a3ad5-a776-4b00-a3ec-62cab01cd377,dadf5a80-a817-429d-a5cb-e1262fb5e0f0,5,2024-04-26
4b49d7a0-90cc-4b19-885a-7d9c2e99facf,41771d7b-3c45-4eb3-9422-2ec9f057a313,874cf4b0-62ea-49c1-a9b7-4f9ac5d55ba3,2,2024-04-19
b1f2548c-6650-43d3-b52f-208ea59bf5a1,8de46f76-41f4-4224-ab9d-b378412c17a3,7bf6ed40-6fe7-4dd6-b7d1-6392e533db6c,10,2024-02-28
52e7ac4a-d7e8-48cd-a710-4c54a531f902,cb36031b-21aa-4f61-b172-7155d8d64a56,36308f4b-1839-493f-8b2e-81827405379a,6,2024-06-02
f3a33670-b154-425b-96a5-5fda70c00322,100ca537-64da-4427-bf8b-57f30da5320b,36308f4b-1839-493f-8b2e-81827405379a,4,2024-04-21
a592bde1-f331-4fd7-bb9f-4889616bf59b,3b73caa5-efd8-4d90-9cf6-4b350cd1ee56,36308f4b-1839-493f-8b2e-81827405379a,8,2024-01-23
424e82da-1c69-49c0-b200-b583714674ee,49a7996c-4cad-4771-98b4-641928afb0c3,705d9a0e-4fbe-4e94-a1d0-fe516e9c04f5,10,2024-03-06
f8d93bcd-d7ff-4ce4-afe7-46bd004b9381,bf165311-5ca3-4883-b054-38e1873f09c1,3af917f5-5779-4fbc-8d57-37b66c91d645,10,2024-06-21
2c442373-e35c-4539-bddf-5d430668b8dd,a69c26ab-f3ad-49ca-b76f-a5be592ae104,510f5e8b-c8e7-45fa-812f-34c073201ebe,5,2024-02-19
7a0f7faf-b69f-4fdc-a2a7-1ca8edcb4154,a9792e6f-2c81-4a37-a086-d77125414b52,09be3030-34c8-41b6-bc2d-4ed14650d6e7,1,2024-03-17
54bfeb90-804e-42af-a457-5d47d5ec20f6,471b1d7f-a089-4413-af55-c418ad3fd172,df3a5d30-042a-4a86-a6d5-69a13261b882,1,2024-03-04
b806cbf7-e26d-45d7-9b42-781a9722dafd,bdd3899a-ce49-467e-81da-6feec3bc5d92,3c51e632-8a2b-4361-a855-5e857fa69971,7,2024-03-21
9a7a6116-03a7-425c-a373-f74a03d7fb4c,14cca45b-9663-4310-b2a2-e3ea4a86edb9,9f0fd9c0-c198-4f65-90e7-4080d48047e5,7,2024-03-07
ec5a54ba-5d70-4354-86c8-bfe9e7d8ef54,b3fa4d54-21df-4301-a8c6-9c3def8d76f7,a89c34ad-7c3d-4f74-a659-e2edadb00e88,9,2024-01-05
0da91015-d6a8-41f5-8cc7-5c18fa341877,a6c3afdb-daca-4cbf-a634-c71dfb2b4b84,8585f32a-d2db-4f57-b652-9f8f054f0727,9,2024-05-14
68496749-d081-44ee-90a6-8a24ba9783cc,8dc9bcb0-ff23-4d66-84be-7cfd46857c1c,9753711e-3b72-425f-ae7f-5e7ea5d7b75c,2,2024-04-09
84eadf9d-fc1b-442d-bea6-f69709165200,cef915ae-0bc2-4fe1-8456-b7ae7425281c,1627d399-29d9-4373-8c07-767043cc9454,3,2024-05-20
3dc46d68-e3aa-42ee-b812-d53b6b946ebf,0ebbf2ce-b554-47b2-acba-c7f4a18a3499,4fbf65c5-c05e-4928-84f0-cfba81e4bfbd,6,2024-03-30
f5ade2f0-0f9a-486b-b095-4ec4df042a54,dd5843bc-50bc-47e1-8068-48243c0ff1a5,777c7c9e-c82a-454b-89e4-0cdfe883c9d4,6,2024-05-02
3e740ad2-8b9c-4e44-8131-390d03a754c3,7780c094-2088-40e3-be13-9b38be929516,2d6ff82d-56c4-476f-b991-71fa17b19f1b,1,2024-02-10
5614b51a-a96b-4e51-9cd0-bf01fb477710,7bdf8b30-980d-43c1-a932-f0321e67394c,6288442b-22cd-4927-babf-91bd3575e900,7,2024-04-17
844a503e-5ccc-4209-91c0-51452dda3232,448bb1c2-5991-4cde-8470-2341c50bde45,cd7f290f-ea26-407c-90f0-c8152b2c6946,10,2024-05-24
4b193793-18f0-4960-a02f-94ddd85212d0,62b5cff8-408d-426e-9ce1-0a5df1ca30e5,874cf4b0-62ea-49c1-a9b7-4f9ac5d55ba3,10,2024-04-19
6cec8ec9-075b-4b85-8a78-563a73be6c4a,06d9527c-4f08-4ad6-b445-003b4ae6575b,65bfc710-e374-455b-a7c7-a6d93ca7fb9a,4,2024-01-14
0511f237-0c86-480d-b92f-17a43301e5b6,f2c672fe-38e0-4343-93cc-17b10669bf92,6288442b-22cd-4927-babf-91bd3575e900,5,2024-04-18
efdeb392-3c99-4bf5-9eb2-2a8f8ba88983,89c72a40-1c61-474c-82a4-7b130712a4ce,25670e0b-e326-4016-af6b-4dbe03b22720,4,2024-02-19
aa3d30c5-9bd6-4a0d-8b36-21c0d7348799,be1106bc-5d37-43cd-814f-fab43539cd15,510f5e8b-c8e7-45fa-812f-34c073201ebe,1,2024-04-24
9c2bc090-9204-48b2-9da0-5810e699e9ba,748ed9ed-c0aa-4951-b17c-5ab6492115c3,2d6ff82d-56c4-476f-b991-71fa17b19f1b,5,2024-01-10
06fb0e07-3530-40b8-8d14-8c09e422f49a,b5f32d32-14c0-4904-a695-ea5fa72b5d5c,65bfc710-e374-455b-a7c7-a6d93ca7fb9a,2,2024-06-10
3da6fb82-efd6-423e-bab9-91e23bb2fa6e,13a000d9-a8bb-4058-b40e-953fbff804a3,5fda8a78-c639-429c-a55f-2fb33ae579fd,2,2024-01-31
31e72ea9-4133-4ce8-a30d-dc3fe41280f7,c1a3f668-6b03-4123-9532-1205419ce744,dadf5a80-a817-429d-a5cb-e1262fb5e0f0,10,2024-04-15
2d74dd03-213f-488e-9d0b-0200d97a2d2a,eee7b8a9-091b-4842-aca4-4eb723059ce4,ecb2b9e5-95ee-4c13-9b96-68ec30340348,1,2024-01-11
c7c127ef-8c61-45f5-a02d-450f3d44affb,4a80e3a6-ba9c-4b41-923c-fc0b1ae7b47c,5fda8a78-c639-429c-a55f-2fb33ae579fd,6,2024-04-28
010f081a-9af2-48a2-b77b-3f0f3cdbb5a1,a2d63acb-8552-45c2-82cc-846deb71fe08,01261ddd-8c57-48eb-b783-652506f2b90e,5,2024-04-27
dc98ad98-b9a9-4f53-a074-5dda84773086,d66cc9af-33f8-4eec-a307-6a9b622a5bcb,4fbf65c5-c05e-4928-84f0-cfba81e4bfbd,7,2024-01-02
00a1a2cd-c2df-4f53-a4bf-59bc8bdc083b,c1e1306e-7b93-4568-91f4-c7e71c1b6a33,401b90af-3cf5-4782-9d4b-150d6dc0d4d4,6,2024-03-08
53f289fa-f428-4bf7-9f22-f05f7ed6ad5c,91954a26-5b59-4e17-b14e-33b24e930e84,14d01422-bf79-4c87-b18e-cfcaf215743c,5,2024-02-07
cf0c96d0-d7e7-46d4-8722-443ed876fa51,bf165311-5ca3-4883-b054-38e1873f09c1,1ff0a291-6b47-441c-a1c7-d3a7a60b16f8,9,2024-01-06
793da149-78de-4f86-9e5c-706005d665af,ce0937ce-72f6-4209-8320-ac2c75e9a242,65bfc710-e374-455b-a7c7-a6d93ca7fb9a,6,2024-03-25
d2ecd2d8-0c46-40da-952c-1b4fb4f6dce8,5a2483d8-bdb4-4c75-8c68-4f499f01bf06,1577caef-0667-4271-a623-c4acb1846637,7,2024-02-04
5ec4315b-620a-4e9c-bad4-e577128d572c,94992169-616b-4f89-a485-6d606d7c4e6d,705d9a0e-4fbe-4e94-a1d0-fe516e9c04f5,4,2024-01-02
f496e256-15d6-4f02-84bd-3b35c7c2d438,d7737fce-1115-417d-a165-9cb0f8cc2011,09be3030-34c8-41b6-bc2d-4ed14650d6e7,7,2024-01-14
3b8ede15-f1f9-4bac-894a-cf5ca5ca64e1,53af79ba-32ad-4a79-93f6-706b3221f750,705d9a0e-4fbe-4e94-a1d0-fe516e9c04f5,10,2024-05-28
b199b8d8-0e8a-4978-8ce6-f02ec434016a,512ef419-b091-4fef-ad6a-55e0c80a8cd6,3ac7e8d4-597a-4ac8-883c-6696cde69a9e,8,2024-06-05
dff6394f-537f-4d1f-9cd0-1bd2e2865952,054c3d25-5bef-4fd3-89bf-f5d00563853d,8585f32a-d2db-4f57-b652-9f8f054f0727,2,2024-05-09
753e216c-4678-442f-8957-db6d9803c65f,9198d1ef-ac83-40cb-b6b3-b491a04160dc,4fbf65c5-c05e-4928-84f0-cfba81e4bfbd,2,2024-04-02
1cb860c7-9b07-4928-94f6-12f013621967,d4fee8b1-4d82-4886-8752-b0b1e76483ef,1ff0a291-6b47-441c-a1c7-d3a7a60b16f8,6,2024-04-28
2f0fd4b4-acac-4640-92e1-1a9711ddb2eb,29eb557b-35f4-48b5-829f-7e460c5004b9,14d01422-bf79-4c87-b18e-cfcaf215743c,1,2024-05-09
e0a9e3a3-67a8-4ab9-ac55-b3abf76fe8a9,3d4b0651-57a8-4c08-8d47-9ed8e41293de,8e819f65-f24c-4749-81d0-ae40a8d21ef7,7,2024-05-02
85fa0f12-7974-4aa2-a212-a3dc522e3655,ef5599a7-01bc-4980-b63e-2d9ea6258bc9,27e209fe-e1b2-4b1d-b862-ddf5cd1594d8,8,2024-02-07
839befb8-f6ef-425f-b1cc-2b86a9948280,78a3572c-4e2a-4edb-bc18-2afd667e522e,17f84b69-a860-4c50-b4be-15b8fe46e62f,3,2024-02-08
08c6ba49-3d83-46ea-a057-00369b30c92b,20ce0bf1-c1a9-4e23-9458-2a45f4d5b364,09be3030-34c8-41b6-bc2d-4ed14650d6e7,3,2024-02-26
9e712b24-180b-4bf6-b89a-874782cd2fcd,86dd954f-2da1-45a4-b8c4-2063049be663,5fda8a78-c639-429c-a55f-2fb33ae579fd,4,2024-01-14
1c522cfb-fd01-4fe8-9c90-1e9f7af3959f,dbfa07fb-1630-4bb0-8318-4599248c07b1,25670e0b-e326-4016-af6b-4dbe03b22720,4,2024-04-25
d4ed61c3-2f9f-47d1-b0ef-61edd1f5e967,6a2dfcac-ac96-43ac-9130-23b2bfa30bae,9753711e-3b72-425f-ae7f-5e7ea5d7b75c,8,2024-05-28
db0aaf8c-9225-4e0a-b3d0-286072c6e14b,544a5a3f-4e32-4850-9f03-9411741940d1,510f5e8b-c8e7-45fa-812f-34c073201ebe,10,2024-02-03
fc55a747-f850-48a9-9f60-bb6967358305,04fc0e66-c509-46c7-a767-0e5e973b194c,401b90af-3cf5-4782-9d4b-150d6dc0d4d4,4,2024-02-21
86b088b1-2302-44f0-a321-9c93df98678f,ab65bec5-c234-4c6c-b898-5945d9ba4aa6,534c88f1-e4ae-4d1e-936e-8195be705d0e,8,2024-04-10
3990568b-e57a-401c-92c7-48197b324969,75f34b19-6086-48ca-a041-9d163b19868c,777c7c9e-c82a-454b-89e4-0cdfe883c9d4,2,2024-05-14
